"Participant.Private.ID","Participant.Status","gorillaExp","arm","Question.Key","Response","order","chatType","question","chat_condition","questionFull","bfi44_extraversion","bfi44_agreeableness","bfi44_conscientiousness","bfi44_neuroticism","bfi44_openness","chat","quest","aff_score"
11666017,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",3,"Extrovert first","Introvert","enjoy","alex_int","I enjoyed our <br>conversation",0.78125,32,29,25,37,"Introvert","enjoy",0
11666017,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",4,"Extrovert first","Extrovert","enjoy","alex_int","I enjoyed our <br>conversation",0.78125,32,29,25,37,"Extrovert","enjoy",1
11666017,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",2,"Extrovert first","Introvert","distant","alex_int","I felt distant <br>from them",0.78125,32,29,25,37,"Introvert","distant",1
11666017,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",4,"Extrovert first","Extrovert","distant","alex_int","I felt distant <br>from them",0.78125,32,29,25,37,"Extrovert","distant",-1
11666017,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",4,"Extrovert first","Introvert","understood","alex_int","I felt that <br>they understood me",0.78125,32,29,25,37,"Introvert","understood",1
11666017,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",3,"Extrovert first","Extrovert","understood","alex_int","I felt that <br>they understood me",0.78125,32,29,25,37,"Extrovert","understood",0
11666017,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",4,"Extrovert first","Introvert","different","alex_int","I felt that they were <br>different from me",0.78125,32,29,25,37,"Introvert","different",-1
11666017,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",4,"Extrovert first","Extrovert","different","alex_int","I felt that they were <br>different from me",0.78125,32,29,25,37,"Extrovert","different",-1
11666017,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",2,"Extrovert first","Introvert","chat-again","alex_int","I would chat <br>with them again",0.78125,32,29,25,37,"Introvert","chat-again",-1
11666017,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",3,"Extrovert first","Extrovert","chat-again","alex_int","I would chat <br>with them again",0.78125,32,29,25,37,"Extrovert","chat-again",0
11666076,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",4,"Extrovert first","Introvert","similar","alex_int","I felt that <br>we are similar",0.625,30,34,28,43,"Introvert","similar",1
11666076,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",1,"Extrovert first","Extrovert","similar","alex_int","I felt that <br>we are similar",0.625,30,34,28,43,"Extrovert","similar",-2
11666076,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",4,"Extrovert first","Introvert","enjoy","alex_int","I enjoyed our <br>conversation",0.625,30,34,28,43,"Introvert","enjoy",1
11666076,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",4,"Extrovert first","Extrovert","enjoy","alex_int","I enjoyed our <br>conversation",0.625,30,34,28,43,"Extrovert","enjoy",1
11666076,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",2,"Extrovert first","Introvert","distant","alex_int","I felt distant <br>from them",0.625,30,34,28,43,"Introvert","distant",1
11666076,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",4,"Extrovert first","Extrovert","distant","alex_int","I felt distant <br>from them",0.625,30,34,28,43,"Extrovert","distant",-1
11666076,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",4,"Extrovert first","Introvert","understood","alex_int","I felt that <br>they understood me",0.625,30,34,28,43,"Introvert","understood",1
11666076,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",4,"Extrovert first","Extrovert","understood","alex_int","I felt that <br>they understood me",0.625,30,34,28,43,"Extrovert","understood",1
11666076,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",2,"Extrovert first","Introvert","different","alex_int","I felt that they were <br>different from me",0.625,30,34,28,43,"Introvert","different",1
11666076,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",4,"Extrovert first","Extrovert","different","alex_int","I felt that they were <br>different from me",0.625,30,34,28,43,"Extrovert","different",-1
11666076,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",4,"Extrovert first","Introvert","chat-again","alex_int","I would chat <br>with them again",0.625,30,34,28,43,"Introvert","chat-again",1
11666076,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",3,"Extrovert first","Extrovert","chat-again","alex_int","I would chat <br>with them again",0.625,30,34,28,43,"Extrovert","chat-again",0
11666153,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",2,"Extrovert first","Introvert","similar","alex_int","I felt that <br>we are similar",0.6875,24,31,22,35,"Introvert","similar",-1
11666153,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",2,"Extrovert first","Extrovert","similar","alex_int","I felt that <br>we are similar",0.6875,24,31,22,35,"Extrovert","similar",-1
11666153,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",4,"Extrovert first","Introvert","enjoy","alex_int","I enjoyed our <br>conversation",0.6875,24,31,22,35,"Introvert","enjoy",1
11666153,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",4,"Extrovert first","Extrovert","enjoy","alex_int","I enjoyed our <br>conversation",0.6875,24,31,22,35,"Extrovert","enjoy",1
11666153,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",4,"Extrovert first","Introvert","distant","alex_int","I felt distant <br>from them",0.6875,24,31,22,35,"Introvert","distant",-1
11666153,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",3,"Extrovert first","Extrovert","distant","alex_int","I felt distant <br>from them",0.6875,24,31,22,35,"Extrovert","distant",0
11666153,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",5,"Extrovert first","Introvert","understood","alex_int","I felt that <br>they understood me",0.6875,24,31,22,35,"Introvert","understood",2
11666153,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",5,"Extrovert first","Extrovert","understood","alex_int","I felt that <br>they understood me",0.6875,24,31,22,35,"Extrovert","understood",2
11666153,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",3,"Extrovert first","Introvert","different","alex_int","I felt that they were <br>different from me",0.6875,24,31,22,35,"Introvert","different",0
11666153,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",3,"Extrovert first","Extrovert","different","alex_int","I felt that they were <br>different from me",0.6875,24,31,22,35,"Extrovert","different",0
11666153,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",3,"Extrovert first","Introvert","chat-again","alex_int","I would chat <br>with them again",0.6875,24,31,22,35,"Introvert","chat-again",0
11666153,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",4,"Extrovert first","Extrovert","chat-again","alex_int","I would chat <br>with them again",0.6875,24,31,22,35,"Extrovert","chat-again",1
11666462,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",4,"Introvert first","Extrovert","similar","pat_ext","I felt that <br>we are similar",0.78125,28,32,25,41,"Extrovert","similar",1
11666462,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",5,"Introvert first","Introvert","similar","pat_ext","I felt that <br>we are similar",0.78125,28,32,25,41,"Introvert","similar",2
11666462,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",4,"Introvert first","Extrovert","enjoy","pat_ext","I enjoyed our <br>conversation",0.78125,28,32,25,41,"Extrovert","enjoy",1
11666462,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",5,"Introvert first","Introvert","enjoy","pat_ext","I enjoyed our <br>conversation",0.78125,28,32,25,41,"Introvert","enjoy",2
11666462,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",2,"Introvert first","Extrovert","distant","pat_ext","I felt distant <br>from them",0.78125,28,32,25,41,"Extrovert","distant",1
11666462,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",1,"Introvert first","Introvert","distant","pat_ext","I felt distant <br>from them",0.78125,28,32,25,41,"Introvert","distant",2
11666462,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",4,"Introvert first","Extrovert","understood","pat_ext","I felt that <br>they understood me",0.78125,28,32,25,41,"Extrovert","understood",1
11666462,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",5,"Introvert first","Introvert","understood","pat_ext","I felt that <br>they understood me",0.78125,28,32,25,41,"Introvert","understood",2
11666462,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",2,"Introvert first","Extrovert","different","pat_ext","I felt that they were <br>different from me",0.78125,28,32,25,41,"Extrovert","different",1
11666462,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",1,"Introvert first","Introvert","different","pat_ext","I felt that they were <br>different from me",0.78125,28,32,25,41,"Introvert","different",2
11666462,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",4,"Introvert first","Extrovert","chat-again","pat_ext","I would chat <br>with them again",0.78125,28,32,25,41,"Extrovert","chat-again",1
11666462,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",5,"Introvert first","Introvert","chat-again","pat_ext","I would chat <br>with them again",0.78125,28,32,25,41,"Introvert","chat-again",2
11666481,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",2,"Introvert first","Extrovert","similar","pat_ext","I felt that <br>we are similar",0.875,33,35,29,44,"Extrovert","similar",-1
11666481,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",2,"Introvert first","Introvert","similar","pat_ext","I felt that <br>we are similar",0.875,33,35,29,44,"Introvert","similar",-1
11666481,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",4,"Introvert first","Extrovert","enjoy","pat_ext","I enjoyed our <br>conversation",0.875,33,35,29,44,"Extrovert","enjoy",1
11666481,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",4,"Introvert first","Introvert","enjoy","pat_ext","I enjoyed our <br>conversation",0.875,33,35,29,44,"Introvert","enjoy",1
11666481,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",2,"Introvert first","Extrovert","distant","pat_ext","I felt distant <br>from them",0.875,33,35,29,44,"Extrovert","distant",1
11666481,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",2,"Introvert first","Introvert","distant","pat_ext","I felt distant <br>from them",0.875,33,35,29,44,"Introvert","distant",1
11666481,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",4,"Introvert first","Extrovert","understood","pat_ext","I felt that <br>they understood me",0.875,33,35,29,44,"Extrovert","understood",1
11666481,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",4,"Introvert first","Introvert","understood","pat_ext","I felt that <br>they understood me",0.875,33,35,29,44,"Introvert","understood",1
11666481,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",4,"Introvert first","Extrovert","different","pat_ext","I felt that they were <br>different from me",0.875,33,35,29,44,"Extrovert","different",-1
11666481,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",4,"Introvert first","Introvert","different","pat_ext","I felt that they were <br>different from me",0.875,33,35,29,44,"Introvert","different",-1
11666481,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",4,"Introvert first","Extrovert","chat-again","pat_ext","I would chat <br>with them again",0.875,33,35,29,44,"Extrovert","chat-again",1
11666481,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",4,"Introvert first","Introvert","chat-again","pat_ext","I would chat <br>with them again",0.875,33,35,29,44,"Introvert","chat-again",1
11666498,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",4,"Extrovert first","Introvert","similar","alex_int","I felt that <br>we are similar",0.78125,23,29,21,41,"Introvert","similar",1
11666498,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",2,"Extrovert first","Extrovert","similar","alex_int","I felt that <br>we are similar",0.78125,23,29,21,41,"Extrovert","similar",-1
11666498,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",5,"Extrovert first","Introvert","enjoy","alex_int","I enjoyed our <br>conversation",0.78125,23,29,21,41,"Introvert","enjoy",2
11666498,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",4,"Extrovert first","Extrovert","enjoy","alex_int","I enjoyed our <br>conversation",0.78125,23,29,21,41,"Extrovert","enjoy",1
11666498,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",2,"Extrovert first","Introvert","distant","alex_int","I felt distant <br>from them",0.78125,23,29,21,41,"Introvert","distant",1
11666498,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",2,"Extrovert first","Extrovert","distant","alex_int","I felt distant <br>from them",0.78125,23,29,21,41,"Extrovert","distant",1
11666498,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",4,"Extrovert first","Introvert","understood","alex_int","I felt that <br>they understood me",0.78125,23,29,21,41,"Introvert","understood",1
11666498,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",3,"Extrovert first","Extrovert","understood","alex_int","I felt that <br>they understood me",0.78125,23,29,21,41,"Extrovert","understood",0
11666498,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",2,"Extrovert first","Introvert","different","alex_int","I felt that they were <br>different from me",0.78125,23,29,21,41,"Introvert","different",1
11666498,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",2,"Extrovert first","Extrovert","different","alex_int","I felt that they were <br>different from me",0.78125,23,29,21,41,"Extrovert","different",1
11666498,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",4,"Extrovert first","Introvert","chat-again","alex_int","I would chat <br>with them again",0.78125,23,29,21,41,"Introvert","chat-again",1
11666498,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",2,"Extrovert first","Extrovert","chat-again","alex_int","I would chat <br>with them again",0.78125,23,29,21,41,"Extrovert","chat-again",-1
11666541,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",5,"Introvert first","Extrovert","similar","pat_ext","I felt that <br>we are similar",0.71875,26,27,30,33,"Extrovert","similar",2
11666541,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",3,"Introvert first","Introvert","similar","pat_ext","I felt that <br>we are similar",0.71875,26,27,30,33,"Introvert","similar",0
11666541,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",5,"Introvert first","Extrovert","enjoy","pat_ext","I enjoyed our <br>conversation",0.71875,26,27,30,33,"Extrovert","enjoy",2
11666541,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",4,"Introvert first","Introvert","enjoy","pat_ext","I enjoyed our <br>conversation",0.71875,26,27,30,33,"Introvert","enjoy",1
11666541,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",2,"Introvert first","Extrovert","distant","pat_ext","I felt distant <br>from them",0.71875,26,27,30,33,"Extrovert","distant",1
11666541,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",3,"Introvert first","Introvert","distant","pat_ext","I felt distant <br>from them",0.71875,26,27,30,33,"Introvert","distant",0
11666541,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",4,"Introvert first","Extrovert","understood","pat_ext","I felt that <br>they understood me",0.71875,26,27,30,33,"Extrovert","understood",1
11666541,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",3,"Introvert first","Introvert","understood","pat_ext","I felt that <br>they understood me",0.71875,26,27,30,33,"Introvert","understood",0
